Note_Index,Onset_Time,Duration,Score_MIDI,Score_Freq_Hz,Score_Note_Name,Audio_Freq_Hz,Cents_Error,Is_Measured,Is_Accurate,Voiced_Ratio,Confidence
707,90.333,0.500,48,130.81,C3,376.29,N/A,False,False,0.10,0.65
708,90.333,0.500,57,220.00,A3,376.29,N/A,False,False,0.10,0.65
709,90.333,0.500,57,220.00,A3,376.29,N/A,False,False,0.10,0.65
710,90.833,0.500,43,98.00,G2,124.85,N/A,False,False,0.05,0.55
711,0.000,0.250,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
712,0.250,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
713,0.750,0.250,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
714,0.750,0.250,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
715,1.000,0.500,71,493.88,B4,194.78,N/A,False,False,0.05,0.55
716,1.500,0.500,62,293.66,D4,293.53,N/A,False,False,0.18,0.70
717,1.500,0.500,74,587.33,D5,293.53,N/A,False,False,0.18,0.70
718,2.000,0.500,72,523.25,C5,198.18,N/A,False,False,0.05,0.55
719,2.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
720,3.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
721,3.000,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
722,3.000,0.500,81,880.00,A5,N/A,N/A,False,False,0.00,0.00
723,3.500,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
724,3.500,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
725,4.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
726,4.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
727,5.000,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
728,5.500,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
729,5.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
730,6.000,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
731,6.000,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
732,6.000,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
733,6.000,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
734,6.500,0.500,73,554.37,C#5,N/A,N/A,False,False,0.00,0.00
735,7.000,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
736,7.000,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
737,7.500,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
738,8.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
739,8.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
740,8.000,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
741,8.000,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
742,8.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
743,8.000,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
744,8.000,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
745,8.000,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
746,8.500,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
747,8.500,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
748,8.500,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
749,9.000,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
750,9.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
751,10.000,0.500,73,554.37,C#5,N/A,N/A,False,False,0.00,0.00
752,10.500,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
753,10.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
754,11.000,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
755,11.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
756,12.000,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
757,12.500,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
758,13.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
759,13.000,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
760,13.500,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
761,13.500,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
762,14.000,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
763,14.000,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
764,14.000,0.500,83,987.77,B5,N/A,N/A,False,False,0.00,0.00
765,14.500,0.500,82,932.33,A#5,N/A,N/A,False,False,0.00,0.00
766,15.000,1.000,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
767,15.000,1.000,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
768,15.000,1.000,83,987.77,B5,N/A,N/A,False,False,0.00,0.00
769,16.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
770,16.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
771,16.000,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
772,16.500,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
773,17.000,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
774,17.000,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
775,17.500,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
776,18.000,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
777,18.500,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
778,19.000,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
779,19.000,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
780,19.000,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
781,19.000,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
782,19.500,0.750,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
783,20.250,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
784,20.750,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
785,20.750,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
786,21.250,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
787,21.250,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
788,21.750,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
789,21.750,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
790,21.750,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
791,22.250,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
792,22.750,0.250,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
793,23.000,0.250,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
794,23.250,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
795,23.500,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
796,23.750,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
797,25.250,0.125,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
798,25.375,0.125,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
799,25.500,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
800,25.750,0.125,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
801,25.875,0.125,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
802,26.000,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
803,26.250,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
804,26.500,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
805,26.750,0.125,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
806,26.875,0.125,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
807,27.000,0.250,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
808,27.250,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
809,27.500,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
810,27.750,0.125,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
811,27.875,0.125,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
812,28.000,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
813,28.250,0.250,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
814,28.500,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
815,28.750,0.250,66,369.99,F#4,98.52,N/A,False,False,0.10,0.55
816,29.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
817,46.375,0.500,62,293.66,D4,100.24,N/A,False,False,0.14,0.57
818,46.875,0.250,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
819,68.208,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
820,68.708,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
821,69.208,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
822,69.208,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
823,69.708,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
824,69.708,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
825,70.208,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
826,70.708,0.500,74,587.33,D5,147.62,N/A,False,False,0.29,0.84
827,71.208,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
828,71.708,1.000,81,880.00,A5,99.12,N/A,False,False,0.23,0.64
829,72.708,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
830,73.208,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
831,73.208,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
832,73.208,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
833,73.708,0.500,71,493.88,B4,447.49,N/A,False,False,0.14,0.64
834,73.708,0.500,79,783.99,G5,447.49,N/A,False,False,0.14,0.64
835,73.708,0.500,81,880.00,A5,447.49,N/A,False,False,0.14,0.64
836,73.708,0.500,71,493.88,B4,447.49,N/A,False,False,0.14,0.64
837,73.708,0.500,79,783.99,G5,447.49,N/A,False,False,0.14,0.64
838,74.208,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
839,74.208,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
840,74.208,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
841,74.708,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
842,74.708,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
843,74.708,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
844,74.708,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
845,75.208,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
846,75.208,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
847,75.208,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
848,75.208,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
849,75.708,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
850,75.708,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
851,76.208,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
852,76.708,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
853,77.208,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
854,77.708,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
855,78.208,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
856,78.208,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
857,78.708,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
858,79.208,0.500,63,311.13,D#4,N/A,N/A,False,False,0.00,0.00
859,79.208,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
860,79.208,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
861,79.208,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
862,79.208,0.500,78,739.99,F#5,N/A,N/A,False,False,0.00,0.00
863,79.708,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
864,80.208,0.500,64,329.63,F-4,N/A,N/A,False,False,0.00,0.00
865,80.708,0.500,63,311.13,D#4,N/A,N/A,False,False,0.00,0.00
866,80.708,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
867,80.708,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
868,81.208,0.500,64,329.63,F-4,N/A,N/A,False,False,0.00,0.00
869,81.708,0.500,63,311.13,D#4,N/A,N/A,False,False,0.00,0.00
870,81.708,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
871,82.208,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
872,82.708,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
873,83.208,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
874,83.208,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
875,83.208,0.500,79,783.99,G5,N/A,N/A,False,False,0.00,0.00
876,83.708,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
877,84.208,0.333,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
878,84.208,0.500,79,783.99,G5,124.13,N/A,False,False,0.23,0.63
879,84.542,0.333,64,329.63,E4,124.13,-1690.8,True,False,0.33,0.63
880,84.542,0.333,76,659.26,E5,124.13,-2890.8,True,False,0.33,0.63
881,84.875,0.333,64,329.63,E4,98.52,N/A,False,False,0.07,0.55
882,85.208,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
883,85.208,1.000,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
884,85.208,1.000,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
885,85.208,1.000,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
886,85.708,0.250,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
887,85.958,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
888,85.958,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
889,85.958,0.500,76,659.26,E5,N/A,N/A,False,False,0.00,0.00
890,0.000,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
891,0.000,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
892,0.500,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
893,0.500,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
894,0.500,0.500,74,587.33,D5,N/A,N/A,False,False,0.00,0.00
895,1.000,0.500,55,196.00,G3,194.78,N/A,False,False,0.05,0.55
896,1.500,0.500,66,369.99,F#4,293.53,N/A,False,False,0.18,0.70
897,2.000,0.500,60,261.63,C4,198.18,N/A,False,False,0.05,0.55
898,2.000,0.500,71,493.88,B4,198.18,N/A,False,False,0.05,0.55
899,2.500,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
900,3.000,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
901,3.500,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
902,4.000,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
903,4.500,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
904,5.000,1.000,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
905,5.000,1.000,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
906,6.000,0.500,72,523.25,C5,N/A,N/A,False,False,0.00,0.00
907,6.500,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
908,7.000,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
909,7.000,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
910,7.000,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
911,7.500,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
912,8.000,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
913,8.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
914,8.500,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
915,8.500,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
916,8.500,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
917,9.000,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
918,9.500,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
919,9.500,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
920,10.000,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
921,10.500,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
922,11.000,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
923,11.500,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
924,12.000,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
925,12.500,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
926,13.000,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
927,13.500,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
928,13.500,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
929,14.000,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
930,14.000,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
931,14.000,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
932,14.500,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
933,15.000,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
934,15.000,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
935,16.167,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
936,16.167,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
937,16.167,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
938,16.667,0.333,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
939,17.000,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
940,17.500,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
941,18.000,0.250,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
942,18.000,0.250,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
943,18.250,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
944,18.250,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
945,18.250,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
946,18.750,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
947,18.750,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
948,18.750,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
949,18.750,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
950,19.250,0.500,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
951,19.750,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
952,20.000,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
953,20.250,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
954,20.500,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
955,20.750,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
956,21.500,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
957,22.000,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
958,22.000,0.500,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
959,22.500,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
960,22.500,0.500,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
961,23.000,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
962,23.750,0.125,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
963,23.875,0.125,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
964,24.000,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
965,24.250,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
966,24.500,0.250,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
967,24.750,0.125,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
968,24.875,0.125,68,415.30,G#4,N/A,N/A,False,False,0.00,0.00
969,25.000,0.500,70,466.16,A#4,N/A,N/A,False,False,0.00,0.00
970,25.500,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
971,25.500,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
972,25.500,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
973,26.000,0.500,64,329.63,E4,N/A,N/A,False,False,0.00,0.00
974,26.500,0.250,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
975,26.750,0.250,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
976,27.000,0.250,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
977,27.250,0.250,66,369.99,F#4,N/A,N/A,False,False,0.00,0.00
978,27.500,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
979,28.000,0.250,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
980,28.250,0.250,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
981,28.500,0.250,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
982,28.750,0.167,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
983,28.917,0.167,59,246.94,B3,98.52,N/A,False,False,0.14,0.55
984,29.083,0.167,60,261.63,C4,N/A,N/A,False,False,0.00,0.00
985,29.250,0.250,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
986,29.500,0.250,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
987,29.750,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
988,30.250,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
989,30.750,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
990,31.250,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
991,31.750,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
992,32.250,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
993,32.250,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
994,32.250,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
995,32.750,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
996,32.750,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
997,32.750,0.500,69,440.00,A4,N/A,N/A,False,False,0.00,0.00
998,33.250,0.500,57,220.00,A3,147.19,N/A,False,False,0.09,0.65
999,33.250,0.500,67,392.00,G4,147.19,N/A,False,False,0.09,0.65
1000,33.750,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
1001,45.375,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
1002,45.375,0.500,45,110.00,A2,N/A,N/A,False,False,0.00,0.00
1003,45.375,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
1004,45.875,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
1005,47.875,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
1006,47.875,0.500,53,174.61,F3,N/A,N/A,False,False,0.00,0.00
1007,48.375,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
1008,48.375,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
1009,48.375,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
1010,48.875,0.500,53,174.61,F3,65.76,N/A,False,False,0.05,0.62
1011,49.875,0.500,47,123.47,B2,N/A,N/A,False,False,0.00,0.00
1012,49.875,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
1013,50.375,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
1014,50.875,0.500,57,220.00,A3,N/A,N/A,False,False,0.00,0.00
1015,51.375,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
1016,51.375,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
1017,51.375,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
1018,51.875,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
1019,52.375,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
1020,52.375,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
1021,52.875,0.500,43,98.00,G2,98.81,N/A,False,False,0.10,0.62
1022,52.875,0.500,45,110.00,A2,98.81,N/A,False,False,0.10,0.62
1023,53.375,0.500,57,220.00,A3,99.38,N/A,False,False,0.27,0.71
1024,53.875,0.500,38,73.42,D2,N/A,N/A,False,False,0.00,0.00
1025,53.875,0.500,40,82.41,E2,N/A,N/A,False,False,0.00,0.00
1026,53.875,0.500,48,130.81,C3,N/A,N/A,False,False,0.00,0.00
1027,55.375,0.500,41,87.31,F2,N/A,N/A,False,False,0.00,0.00
1028,55.375,0.500,43,98.00,G2,N/A,N/A,False,False,0.00,0.00
1029,55.875,0.500,55,196.00,G3,N/A,N/A,False,False,0.00,0.00
1030,68.458,0.500,67,392.00,G4,N/A,N/A,False,False,0.00,0.00
1031,68.958,0.333,59,246.94,B3,N/A,N/A,False,False,0.00,0.00
1032,69.292,0.333,61,277.18,C#4,N/A,N/A,False,False,0.00,0.00
1033,69.625,0.333,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
1034,69.625,0.333,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
1035,69.625,0.333,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
1036,69.625,0.333,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
1037,69.625,0.333,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
1038,69.958,0.500,71,493.88,C-5,N/A,N/A,False,False,0.00,0.00
1039,69.958,1.000,52,164.81,E3,147.62,N/A,False,False,0.12,0.83
1040,70.458,0.500,71,493.88,C-5,147.62,N/A,False,False,0.24,0.83
1041,70.958,0.500,54,185.00,F#3,146.77,N/A,False,False,0.05,0.89
1042,70.958,0.500,62,293.66,D4,146.77,N/A,False,False,0.05,0.89
1043,70.958,0.333,50,146.83,D3,146.77,N/A,False,False,0.07,0.89
1044,70.958,0.333,54,185.00,F#3,146.77,N/A,False,False,0.07,0.89
1045,70.958,1.000,52,164.81,E3,124.85,N/A,False,False,0.07,0.71
1046,70.958,1.000,55,196.00,G3,124.85,N/A,False,False,0.07,0.71
1047,70.958,1.000,55,196.00,G3,124.85,N/A,False,False,0.07,0.71
1048,71.958,1.000,52,164.81,E3,81.26,N/A,False,False,0.18,0.65
1049,71.958,1.000,55,196.00,G3,81.26,N/A,False,False,0.18,0.65
1050,72.958,0.500,71,493.88,C-5,N/A,N/A,False,False,0.00,0.00
1051,73.458,0.500,71,493.88,B4,N/A,N/A,False,False,0.00,0.00
1052,73.458,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
1053,73.458,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
1054,73.458,0.500,62,293.66,D4,N/A,N/A,False,False,0.00,0.00
1055,73.458,0.500,50,146.83,D3,N/A,N/A,False,False,0.00,0.00
1056,73.458,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
1057,73.458,0.500,54,185.00,F#3,N/A,N/A,False,False,0.00,0.00
1058,73.458,0.500,52,164.81,E3,N/A,N/A,False,False,0.00,0.00
